customer_id,name,email,phone,sign_up_date,country
CUST_0672,Customer Name 672,customer_672@example.com,(650) 191-7920,07/07/2025,USA
CUST_0673,Customer Name 673,,622.728.4765,2025-11-27,Canada
CUST_0674,Customer Name 674,,0928206678,20-Oct-2025,Germany
CUST_0675,Customer Name 675,customer_675@example.com,418.623.6903,2025-04-05,Germany
CUST_0676,Customer Name 676,customer_676@example.com,+1-662-056-3411,05-Jul-2025,UK
CUST_0677,Customer Name 677,customer_677@example.com,(113) 904-3830,2025-05-18,France
CUST_0678,Customer Name 678,,(700) 514-0546,2025/06/11,Canada
CUST_0679,Customer Name 679,customer_679@example.com,156.818.2096,2025-10-28,Canada
CUST_0680,Customer Name 680,customer_680@example.com,1133228898,08/18/2025,UK
CUST_0681,Customer Name 681,customer_681@example.com,606.339.9129,2025-02-19,Australia
CUST_0682,Customer Name 682,customer_682@example.com,1717524214,2025-06-30,India
CUST_0683,Customer Name 683,customer_683@example.com,4747219705,2025/07/25,India
CUST_0684,Customer Name 684,customer_684@example.com,+1-589-551-6874,2025-11-14,Canada
CUST_0685,Customer Name 685,customer_685@example.com,(802) 146-2961,2025/07/18,UK
CUST_0686,Customer Name 686,customer_686@example.com,8711216636,03-Feb-2025,France
CUST_0687,Customer Name 687,customer_687@example.com,7147082723,2025-10-18,Australia
CUST_0688,Customer Name 688,customer_688@example.com,(567) 303-0644,02/12/2025,Germany
CUST_0689,Customer Name 689,customer_689@example.com,7683420165,03/26/2025,Germany
CUST_0690,Customer Name 690,customer_690@example.com,+1-826-596-0893,12/08/2025,Australia
CUST_0691,Customer Name 691,customer_691@example.com,+1-502-727-5164,08/19/2025,India
CUST_0692,Customer Name 692,customer_692@example.com,1033682963,04/18/2025,France
CUST_0693,Customer Name 693,customer_693@example.com,550.448.1776,30-Jun-2025,Germany
CUST_0694,Customer Name 694,customer_694@example.com,512.765.2892,15-Jul-2025,India
CUST_0695,Customer Name 695,customer_695@example.com,491.111.0961,2025-11-16,France
CUST_0696,Customer Name 696,customer_696@example.com,046.337.8613,05-Mar-2025,Germany
CUST_0697,Customer Name 697,customer_697@example.com,(605) 384-4446,2025/01/03,USA
CUST_0698,Customer Name 698,customer_698@example.com,589.552.9638,2025/04/09,Australia
CUST_0699,Customer Name 699,customer_699@example.com,+1-626-265-8263,12/30/2025,India
CUST_0700,Customer Name 700,customer_700@example.com,+1-648-253-1106,11/18/2025,India
CUST_0701,Customer Name 701,customer_701@example.com,1960275233,04/10/2025,Australia
CUST_0702,Customer Name 702,customer_702@example.com,+1-404-120-9117,02/24/2025,Canada
CUST_0703,Customer Name 703,customer_703@example.com,+1-753-617-0617,2025/04/18,UK
CUST_0704,Customer Name 704,customer_704@example.com,7224029901,2025/06/27,France
CUST_0705,Customer Name 705,customer_705@example.com,(284) 139-0808,21-Apr-2025,Canada
CUST_0706,Customer Name 706,,2312447315,2025/08/28,Germany
CUST_0707,Customer Name 707,customer_707@example.com,(423) 461-9942,2025/09/07,Germany
CUST_0708,Customer Name 708,customer_708@example.com,4591966395,2025-11-20,USA
CUST_0709,Customer Name 709,customer_709@example.com,(496) 498-5601,2025/06/15,UK
CUST_0710,Customer Name 710,customer_710@example.com,(355) 251-0505,27-Aug-2025,France
CUST_0711,Customer Name 711,,493.831.8491,2025/12/16,UK
CUST_0712,Customer Name 712,customer_712@example.com,0770461172,2025/10/30,USA
CUST_0713,Customer Name 713,customer_713@example.com,9074260880,2025-11-27,USA
CUST_0714,Customer Name 714,customer_714@example.com,+1-644-556-1857,21-Jul-2025,Germany
CUST_0715,Customer Name 715,customer_715@example.com,1591030021,2025/12/19,USA
CUST_0716,Customer Name 716,customer_716@example.com,5800401041,2025/06/18,Canada
CUST_0717,Customer Name 717,customer_717@example.com,(971) 252-9671,2025/10/23,UK
CUST_0718,Customer Name 718,customer_718@example.com,+1-731-441-5833,2025/02/08,USA
CUST_0719,Customer Name 719,customer_719@example.com,7637153988,2025/06/09,Australia
CUST_0720,Customer Name 720,customer_720@example.com,+1-235-679-8363,2025/05/23,UK
CUST_0721,Customer Name 721,customer_721@example.com,9127113072,2025/01/15,Germany
CUST_0722,Customer Name 722,customer_722@example.com,1815632686,2025/01/28,USA
CUST_0723,Customer Name 723,,663.436.2948,2025/09/23,USA
CUST_0724,Customer Name 724,customer_724@example.com,+1-131-009-4318,05/22/2025,India
CUST_0725,Customer Name 725,customer_725@example.com,6613473235,28-Dec-2025,USA
CUST_0726,Customer Name 726,customer_726@example.com,974.325.1225,2025-03-14,Germany
CUST_0727,Customer Name 727,customer_727@example.com,241.209.5790,2025/05/07,Australia
CUST_0728,Customer Name 728,,438.822.1145,09-Sep-2025,UK
CUST_0729,Customer Name 729,customer_729@example.com,+1-457-054-5897,2025-05-19,Germany
CUST_0730,Customer Name 730,customer_730@example.com,(257) 039-6531,2025-07-13,India
CUST_0731,Customer Name 731,customer_731@example.com,7824556964,2025-04-08,India
CUST_0732,Customer Name 732,customer_732@example.com,(916) 795-4107,08/27/2025,UK
CUST_0733,Customer Name 733,customer_733@example.com,2474140703,2025-10-31,UK
CUST_0734,Customer Name 734,,+1-500-425-4882,01-Jan-2026,India
CUST_0735,Customer Name 735,customer_735@example.com,914.307.5366,20-Feb-2025,France
CUST_0736,Customer Name 736,customer_736@example.com,(965) 923-4268,04-Jun-2025,France
CUST_0737,Customer Name 737,customer_737@example.com,7826612875,28-Aug-2025,Germany
CUST_0738,Customer Name 738,customer_738@example.com,7080612943,07-Mar-2025,Australia
CUST_0739,Customer Name 739,customer_739@example.com,6078701041,2025-11-01,France
CUST_0740,Customer Name 740,customer_740@example.com,501.980.3828,03/11/2025,India
CUST_0741,Customer Name 741,customer_741@example.com,+1-440-793-1102,2025-09-24,USA
CUST_0742,Customer Name 742,customer_742@example.com,8760146723,2025/11/10,France
CUST_0743,Customer Name 743,customer_743@example.com,202.232.8837,29-May-2025,France
CUST_0744,Customer Name 744,customer_744@example.com,466.176.6204,2025/03/03,
CUST_0745,Customer Name 745,customer_745@example.com,9705277402,09/14/2025,India
CUST_0746,Customer Name 746,customer_746@example.com,8122595724,2025-07-21,India
CUST_0747,Customer Name 747,customer_747@example.com,7929884259,2025/10/27,USA
CUST_0748,Customer Name 748,customer_748@example.com,(231) 177-5331,2025/07/16,USA
CUST_0749,Customer Name 749,customer_749@example.com,101.759.0251,07/13/2025,France
CUST_0750,Customer Name 750,customer_750@example.com,(347) 743-3268,2025-02-14,India
CUST_0751,Customer Name 751,customer_751@example.com,020.569.8152,04/08/2025,Germany
CUST_0752,Customer Name 752,customer_752@example.com,+1-598-217-6619,07-Mar-2025,Germany
CUST_0753,Customer Name 753,customer_753@example.com,(985) 034-4651,2025-05-28,Canada
CUST_0754,Customer Name 754,customer_754@example.com,9846908197,2025-12-01,Germany
CUST_0755,Customer Name 755,customer_755@example.com,+1-502-385-0371,2025-06-27,France
CUST_0756,Customer Name 756,customer_756@example.com,(187) 240-1078,29-Nov-2025,UK
CUST_0757,Customer Name 757,customer_757@example.com,300.038.9608,2025/01/27,India
CUST_0758,Customer Name 758,customer_758@example.com,6821719553,2025-08-12,USA
CUST_0759,Customer Name 759,customer_759@example.com,(368) 900-3010,08/13/2025,UK
CUST_0760,Customer Name 760,customer_760@example.com,(342) 967-1114,11-Sep-2025,Australia
CUST_0761,Customer Name 761,customer_761@example.com,+1-458-438-4588,28-Jan-2025,India
CUST_0762,Customer Name 762,customer_762@example.com,+1-741-328-3483,07/10/2025,Canada
CUST_0763,Customer Name 763,customer_763@example.com,+1-710-704-4964,31-Jan-2025,Germany
CUST_0764,Customer Name 764,customer_764@example.com,+1-667-033-6268,05-Dec-2025,Australia
CUST_0765,Customer Name 765,customer_765@example.com,095.493.0596,2025-01-30,India
CUST_0766,Customer Name 766,customer_766@example.com,487.699.8426,05/02/2025,UK
CUST_0767,Customer Name 767,customer_767@example.com,4138459609,05-Jul-2025,Australia
CUST_0768,Customer Name 768,customer_768@example.com,+1-901-495-4277,2025-08-14,UK
CUST_0769,Customer Name 769,customer_769@example.com,+1-836-091-4985,08/14/2025,Australia
CUST_0770,Customer Name 770,customer_770@example.com,(723) 229-0310,2025/12/17,USA
CUST_0771,Customer Name 771,customer_771@example.com,3044058093,2025-02-25,USA
CUST_0772,Customer Name 772,customer_772@example.com,+1-335-956-1642,17-Jun-2025,Germany
CUST_0773,Customer Name 773,customer_773@example.com,+1-574-902-5042,02/24/2025,France
CUST_0774,Customer Name 774,customer_774@example.com,+1-895-369-0261,2025/04/25,USA
CUST_0775,Customer Name 775,customer_775@example.com,8097887543,05-May-2025,Australia
CUST_0776,Customer Name 776,customer_776@example.com,+1-375-137-6515,2025/07/05,Germany
CUST_0777,Customer Name 777,customer_777@example.com,3928369294,24-Jun-2025,Germany
CUST_0778,Customer Name 778,customer_778@example.com,2973270216,2025/10/11,Canada
CUST_0779,Customer Name 779,customer_779@example.com,(602) 128-8665,07/25/2025,USA
CUST_0780,Customer Name 780,customer_780@example.com,599.910.1576,12-Aug-2025,India
CUST_0781,Customer Name 781,customer_781@example.com,298.120.9957,2025/06/14,India
CUST_0782,Customer Name 782,customer_782@example.com,134.750.9889,27-May-2025,Australia
CUST_0783,Customer Name 783,customer_783@example.com,2036849951,05/26/2025,UK
CUST_0784,Customer Name 784,customer_784@example.com,(324) 491-3421,10/10/2025,USA
CUST_0785,Customer Name 785,customer_785@example.com,883.070.5349,08/16/2025,UK
CUST_0786,Customer Name 786,customer_786@example.com,+1-176-741-2415,2025-04-24,France
CUST_0787,Customer Name 787,customer_787@example.com,+1-781-506-1853,2025-11-21,France
CUST_0788,Customer Name 788,customer_788@example.com,(334) 727-2742,2025-11-22,Australia
CUST_0789,Customer Name 789,customer_789@example.com,306.178.9320,19-Dec-2025,India
CUST_0790,Customer Name 790,customer_790@example.com,5782434776,2025/10/06,Canada
CUST_0791,Customer Name 791,customer_791@example.com,+1-467-536-1275,2025/06/27,Australia
CUST_0792,Customer Name 792,customer_792@example.com,+1-796-304-4836,15-Oct-2025,UK
CUST_0793,Customer Name 793,customer_793@example.com,7664047350,2025/08/18,Canada
CUST_0794,Customer Name 794,customer_794@example.com,+1-199-529-8006,27-Dec-2025,Australia
CUST_0795,Customer Name 795,customer_795@example.com,(108) 358-3286,05/29/2025,UK
CUST_0796,Customer Name 796,customer_796@example.com,+1-830-008-1867,22-Mar-2025,Canada
CUST_0797,Customer Name 797,customer_797@example.com,+1-304-166-2411,2025/09/16,India
CUST_0798,Customer Name 798,customer_798@example.com,+1-921-963-9456,04-Jun-2025,USA
CUST_0799,Customer Name 799,customer_799@example.com,976.461.3684,05/26/2025,Germany
CUST_0800,Customer Name 800,customer_800@example.com,5817390637,2025-09-02,UK
CUST_0801,Customer Name 801,customer_801@example.com,118.237.9312,2025/11/12,Australia
CUST_0802,Customer Name 802,customer_802@example.com,307.464.5205,03-Jan-2025,Australia
CUST_0803,Customer Name 803,customer_803@example.com,+1-787-535-7788,2025/02/23,Germany
CUST_0804,Customer Name 804,customer_804@example.com,028.123.7106,2025/03/29,Australia
CUST_0805,Customer Name 805,customer_805@example.com,6041644859,10/16/2025,France
CUST_0806,Customer Name 806,customer_806@example.com,(958) 947-7352,2025/09/26,
CUST_0807,Customer Name 807,customer_807@example.com,2710433187,2025-02-18,France
CUST_0808,Customer Name 808,customer_808@example.com,5835034469,2025/07/08,France
CUST_0809,Customer Name 809,customer_809@example.com,+1-319-213-4249,2025/03/06,Australia
CUST_0810,Customer Name 810,customer_810@example.com,(949) 732-0331,03/15/2025,USA
CUST_0811,Customer Name 811,customer_811@example.com,(028) 767-5481,2025/10/14,Germany
CUST_0812,Customer Name 812,customer_812@example.com,(548) 581-9324,2025/08/12,Australia
CUST_0813,Customer Name 813,customer_813@example.com,(186) 520-5756,11/12/2025,Canada
CUST_0814,Customer Name 814,customer_814@example.com,+1-037-583-0945,08-Jul-2025,USA
CUST_0815,Customer Name 815,customer_815@example.com,047.604.4090,2025/11/08,Germany
CUST_0816,Customer Name 816,customer_816@example.com,810.509.2221,2025-03-03,India
CUST_0817,Customer Name 817,,1843905529,2025-09-22,Germany
CUST_0818,Customer Name 818,customer_818@example.com,0138241270,11/08/2025,Germany
CUST_0819,Customer Name 819,customer_819@example.com,044.851.5791,2025-02-15,Canada
CUST_0820,Customer Name 820,customer_820@example.com,(259) 020-3571,06/07/2025,India
CUST_0821,Customer Name 821,customer_821@example.com,(064) 242-9563,05/20/2025,UK
CUST_0822,Customer Name 822,customer_822@example.com,(741) 759-5587,2025/01/19,France
CUST_0823,Customer Name 823,customer_823@example.com,(654) 358-8418,05/13/2025,USA
CUST_0824,Customer Name 824,customer_824@example.com,+1-827-279-5596,2025-06-15,Australia
CUST_0825,Customer Name 825,customer_825@example.com,267.551.2542,10/07/2025,Germany
CUST_0826,Customer Name 826,customer_826@example.com,7996673459,2025/09/05,Canada
CUST_0827,Customer Name 827,customer_827@example.com,(816) 649-6902,06/03/2025,France
CUST_0828,Customer Name 828,customer_828@example.com,250.142.5762,01/01/2025,Canada
CUST_0829,Customer Name 829,customer_829@example.com,+1-123-361-3285,09/02/2025,Germany
CUST_0830,Customer Name 830,customer_830@example.com,(637) 673-1625,24-Jul-2025,Australia
CUST_0831,Customer Name 831,customer_831@example.com,(696) 815-7903,01-May-2025,France
CUST_0832,Customer Name 832,customer_832@example.com,9961327303,2025-08-11,India
CUST_0833,Customer Name 833,customer_833@example.com,244.670.4622,2025-12-16,USA
CUST_0834,Customer Name 834,customer_834@example.com,+1-160-252-9867,2025/09/06,USA
CUST_0835,Customer Name 835,customer_835@example.com,+1-419-785-7585,2025/04/02,Germany
CUST_0836,Customer Name 836,customer_836@example.com,120.594.3897,2025/01/25,USA
CUST_0837,Customer Name 837,customer_837@example.com,7509546540,02-Apr-2025,USA
CUST_0838,Customer Name 838,customer_838@example.com,+1-409-150-8632,2025-10-01,Canada
CUST_0839,Customer Name 839,customer_839@example.com,+1-645-793-8970,17-Jun-2025,France
CUST_0840,Customer Name 840,customer_840@example.com,1681546602,2025-12-01,Germany
CUST_0841,Customer Name 841,customer_841@example.com,394.498.8305,2025/04/21,India
CUST_0842,Customer Name 842,customer_842@example.com,(480) 962-4406,2025/01/10,UK
CUST_0843,Customer Name 843,customer_843@example.com,9513305319,2025/12/31,India
CUST_0844,Customer Name 844,customer_844@example.com,(867) 805-5557,2025/08/25,India
CUST_0845,Customer Name 845,customer_845@example.com,(646) 091-7851,29-Sep-2025,Australia
CUST_0846,Customer Name 846,customer_846@example.com,702.992.9596,12-Jan-2025,Germany
CUST_0847,Customer Name 847,customer_847@example.com,+1-682-691-1633,20-Oct-2025,Canada
CUST_0848,Customer Name 848,customer_848@example.com,+1-686-536-9455,07-Dec-2025,France
CUST_0849,Customer Name 849,customer_849@example.com,6774722640,08/26/2025,USA
CUST_0850,Customer Name 850,customer_850@example.com,+1-666-309-3299,2025/11/03,UK
CUST_0851,Customer Name 851,customer_851@example.com,(297) 150-9688,2025/03/24,Australia
CUST_0852,Customer Name 852,customer_852@example.com,735.241.0397,2025/05/06,Australia
CUST_0853,Customer Name 853,customer_853@example.com,+1-781-952-3710,2025/12/16,Germany
CUST_0854,Customer Name 854,customer_854@example.com,+1-164-819-8077,2025/05/30,India
CUST_0855,Customer Name 855,customer_855@example.com,+1-568-761-1249,28-Mar-2025,UK
CUST_0856,Customer Name 856,customer_856@example.com,3734151773,25-Jun-2025,UK
CUST_0857,Customer Name 857,customer_857@example.com,(494) 902-2840,09-Jul-2025,UK
CUST_0858,Customer Name 858,customer_858@example.com,2947742229,16-Jul-2025,USA
CUST_0859,Customer Name 859,customer_859@example.com,942.904.5886,11/13/2025,India
CUST_0860,Customer Name 860,customer_860@example.com,858.567.2872,2025-07-14,USA
CUST_0861,Customer Name 861,customer_861@example.com,433.249.1357,2025-10-19,Australia
CUST_0862,Customer Name 862,customer_862@example.com,8335061581,2025-10-11,USA
CUST_0863,Customer Name 863,customer_863@example.com,8334233720,10-Oct-2025,Canada
CUST_0864,Customer Name 864,customer_864@example.com,128.403.3399,2025-08-26,Australia
CUST_0865,Customer Name 865,,(137) 171-7318,2025/11/03,USA
CUST_0866,Customer Name 866,customer_866@example.com,1739970469,09/10/2025,Germany
CUST_0867,Customer Name 867,customer_867@example.com,+1-448-354-8847,2025/04/04,
CUST_0868,Customer Name 868,customer_868@example.com,8772216417,11/23/2025,USA
CUST_0869,Customer Name 869,customer_869@example.com,(348) 458-7149,10/20/2025,Canada
CUST_0870,Customer Name 870,customer_870@example.com,(229) 258-7964,2025/05/15,Australia
CUST_0871,Customer Name 871,customer_871@example.com,245.557.4696,2025/01/03,Germany
CUST_0872,Customer Name 872,customer_872@example.com,2740334450,2025/08/07,France
CUST_0873,Customer Name 873,customer_873@example.com,398.741.1325,2025/10/31,USA
CUST_0874,Customer Name 874,customer_874@example.com,6734996010,22-May-2025,UK
CUST_0875,Customer Name 875,customer_875@example.com,+1-215-622-9493,08/13/2025,France
CUST_0876,Customer Name 876,customer_876@example.com,(488) 402-1557,05-Apr-2025,Germany
CUST_0877,Customer Name 877,customer_877@example.com,344.902.1666,2025-01-25,France
CUST_0878,Customer Name 878,customer_878@example.com,+1-960-858-7495,2025-02-08,Australia
CUST_0879,Customer Name 879,customer_879@example.com,281.979.3164,08/20/2025,USA
CUST_0880,Customer Name 880,customer_880@example.com,957.860.6940,2025-01-10,Germany
CUST_0881,Customer Name 881,customer_881@example.com,(395) 873-9592,03/17/2025,USA
CUST_0882,Customer Name 882,,(902) 851-5533,06/05/2025,UK
CUST_0883,Customer Name 883,customer_883@example.com,350.271.6073,2025/01/26,Canada
CUST_0884,Customer Name 884,customer_884@example.com,(691) 128-9812,2025/03/03,UK
CUST_0885,Customer Name 885,customer_885@example.com,+1-563-318-5748,2025-08-22,
CUST_0886,Customer Name 886,customer_886@example.com,615.541.6431,2025-08-30,UK
CUST_0887,Customer Name 887,customer_887@example.com,(502) 329-0282,2025/12/22,USA
CUST_0888,Customer Name 888,customer_888@example.com,(345) 962-6228,12/09/2025,USA
CUST_0889,Customer Name 889,customer_889@example.com,+1-073-465-4950,2025-06-19,USA
CUST_0890,Customer Name 890,customer_890@example.com,+1-260-869-8221,06/28/2025,USA
CUST_0891,Customer Name 891,customer_891@example.com,776.872.9047,05/12/2025,France
CUST_0892,Customer Name 892,customer_892@example.com,(917) 793-2382,2025-04-26,India
CUST_0893,Customer Name 893,customer_893@example.com,9133424579,09-Mar-2025,India
CUST_0894,Customer Name 894,customer_894@example.com,060.320.2032,2025-06-15,Germany
CUST_0895,Customer Name 895,customer_895@example.com,+1-396-737-9487,24-May-2025,Canada
CUST_0896,Customer Name 896,customer_896@example.com,+1-787-158-4156,10/06/2025,Germany
CUST_0897,Customer Name 897,customer_897@example.com,(184) 254-7681,07/23/2025,India
CUST_0898,Customer Name 898,customer_898@example.com,0358929880,10/04/2025,France
CUST_0899,Customer Name 899,customer_899@example.com,2129328963,2025/01/26,France
CUST_0900,Customer Name 900,customer_900@example.com,(775) 240-1484,2025-11-10,Germany
CUST_0901,Customer Name 901,customer_901@example.com,7236266933,02/06/2025,UK
CUST_0902,Customer Name 902,customer_902@example.com,+1-619-237-2450,24-Sep-2025,Australia
CUST_0903,Customer Name 903,customer_903@example.com,7374189721,2025-05-20,UK
CUST_0904,Customer Name 904,customer_904@example.com,7692743811,2025/05/04,Germany
CUST_0905,Customer Name 905,customer_905@example.com,+1-144-485-6451,2025/02/21,Germany
CUST_0906,Customer Name 906,customer_906@example.com,641.789.9698,2025-01-22,Australia
CUST_0907,Customer Name 907,customer_907@example.com,+1-191-135-9966,2025/06/27,France
CUST_0908,Customer Name 908,customer_908@example.com,0660392051,2025-07-31,Australia
CUST_0909,Customer Name 909,customer_909@example.com,(555) 347-0574,18-Apr-2025,Australia
CUST_0910,Customer Name 910,customer_910@example.com,+1-271-559-8354,2025/02/16,Germany
CUST_0911,Customer Name 911,customer_911@example.com,6347557522,2025-01-09,UK
CUST_0912,Customer Name 912,customer_912@example.com,+1-848-826-9131,2025/12/31,Canada
CUST_0913,Customer Name 913,customer_913@example.com,8562614991,2025/04/26,Canada
CUST_0914,Customer Name 914,customer_914@example.com,+1-407-333-3732,06/01/2025,Australia
CUST_0915,Customer Name 915,customer_915@example.com,768.893.6289,2025/11/18,India
CUST_0916,Customer Name 916,customer_916@example.com,(546) 553-5851,06/14/2025,France
CUST_0917,Customer Name 917,customer_917@example.com,878.519.3583,2025-05-18,Germany
CUST_0918,Customer Name 918,customer_918@example.com,(612) 087-8057,02-Feb-2025,India
CUST_0919,Customer Name 919,customer_919@example.com,4097626374,06/19/2025,France
CUST_0920,Customer Name 920,customer_920@example.com,+1-289-509-0591,2025-11-11,India
CUST_0921,Customer Name 921,customer_921@example.com,+1-339-220-7151,2025/07/26,Germany
CUST_0922,Customer Name 922,customer_922@example.com,+1-252-145-2647,05-Apr-2025,Canada
CUST_0923,Customer Name 923,customer_923@example.com,+1-157-184-0908,16-Dec-2025,USA
CUST_0924,Customer Name 924,customer_924@example.com,+1-800-564-0995,03/30/2025,Germany
CUST_0925,Customer Name 925,customer_925@example.com,(351) 295-9272,2025-08-16,France
CUST_0926,Customer Name 926,customer_926@example.com,144.152.9821,04/09/2025,UK
CUST_0927,Customer Name 927,customer_927@example.com,(867) 181-5352,09/09/2025,USA
CUST_0928,Customer Name 928,customer_928@example.com,791.815.8998,10/07/2025,Canada
CUST_0929,Customer Name 929,customer_929@example.com,+1-346-666-1707,2025/06/14,UK
CUST_0930,Customer Name 930,customer_930@example.com,(408) 031-4998,25-Nov-2025,France
CUST_0931,Customer Name 931,,4635806882,2025-12-15,USA
CUST_0932,Customer Name 932,customer_932@example.com,+1-235-137-3990,07/15/2025,USA
CUST_0933,Customer Name 933,customer_933@example.com,(035) 263-5602,11/03/2025,UK
CUST_0934,Customer Name 934,customer_934@example.com,6943460666,2025/04/08,USA
CUST_0935,Customer Name 935,customer_935@example.com,+1-607-231-1127,04-Apr-2025,India
CUST_0936,Customer Name 936,customer_936@example.com,(648) 449-4116,2025/02/14,France
CUST_0937,Customer Name 937,customer_937@example.com,(771) 130-6211,12-Aug-2025,Canada
CUST_0938,Customer Name 938,customer_938@example.com,0833509025,31-Mar-2025,India
CUST_0939,Customer Name 939,,+1-624-813-2357,2025-08-14,France
CUST_0940,Customer Name 940,customer_940@example.com,+1-822-850-1168,11/13/2025,UK
CUST_0941,Customer Name 941,customer_941@example.com,+1-213-060-9069,2025-04-25,USA
CUST_0942,Customer Name 942,,7964967379,2025/06/26,Canada
CUST_0943,Customer Name 943,customer_943@example.com,532.426.4250,06/03/2025,Germany
CUST_0944,Customer Name 944,customer_944@example.com,836.253.6667,2025/08/16,UK
CUST_0945,Customer Name 945,customer_945@example.com,6283333939,2025/08/26,UK
CUST_0946,Customer Name 946,customer_946@example.com,(271) 874-9603,06/22/2025,France
CUST_0947,Customer Name 947,customer_947@example.com,(703) 692-4926,2025/03/19,Canada
CUST_0948,Customer Name 948,customer_948@example.com,+1-275-998-0111,2025-01-05,USA
CUST_0949,Customer Name 949,customer_949@example.com,532.341.5959,01-Sep-2025,UK
CUST_0950,Customer Name 950,customer_950@example.com,822.261.8962,25-Dec-2025,Canada
CUST_0951,Customer Name 951,customer_951@example.com,+1-271-026-7672,28-Oct-2025,France
CUST_0952,Customer Name 952,customer_952@example.com,(707) 955-1512,16-Nov-2025,Canada
CUST_0953,Customer Name 953,customer_953@example.com,354.159.7099,28-Mar-2025,Canada
CUST_0954,Customer Name 954,customer_954@example.com,807.520.3447,2025-06-22,Australia
CUST_0955,Customer Name 955,customer_955@example.com,158.029.0904,2025/04/13,USA
CUST_0956,Customer Name 956,customer_956@example.com,4655866525,10/10/2025,UK
CUST_0957,Customer Name 957,customer_957@example.com,(715) 810-2131,2025-07-11,Australia
CUST_0958,Customer Name 958,customer_958@example.com,1100591297,2025-12-07,USA
CUST_0959,Customer Name 959,customer_959@example.com,+1-312-110-6330,18-Jul-2025,Canada
CUST_0960,Customer Name 960,customer_960@example.com,+1-379-274-9072,02/10/2025,UK
CUST_0961,Customer Name 961,customer_961@example.com,893.113.2532,22-Nov-2025,France
CUST_0962,Customer Name 962,customer_962@example.com,+1-364-538-0442,2025-02-01,India
CUST_0963,Customer Name 963,,6170159591,2025/06/13,Australia
CUST_0964,Customer Name 964,customer_964@example.com,7475833920,2025/07/29,UK
CUST_0965,Customer Name 965,customer_965@example.com,6777226602,07/15/2025,USA
CUST_0966,Customer Name 966,customer_966@example.com,2292310672,06/22/2025,Germany
CUST_0967,Customer Name 967,customer_967@example.com,843.379.7662,2025-12-07,USA
CUST_0968,Customer Name 968,,579.423.8736,07-Jan-2025,UK
CUST_0969,Customer Name 969,customer_969@example.com,(969) 192-8455,2025/07/09,Germany
CUST_0970,Customer Name 970,customer_970@example.com,3353574859,12/24/2025,UK
CUST_0971,Customer Name 971,customer_971@example.com,9399337970,2025-09-19,Canada
CUST_0972,Customer Name 972,customer_972@example.com,1877941763,12/31/2025,Australia
CUST_0973,Customer Name 973,,3305597824,06-Sep-2025,France
CUST_0974,Customer Name 974,customer_974@example.com,(399) 140-3884,2025/07/12,Australia
CUST_0975,Customer Name 975,,(432) 400-6157,2025/08/17,France
CUST_0976,Customer Name 976,customer_976@example.com,(514) 743-9742,2025-06-15,Australia
CUST_0977,Customer Name 977,customer_977@example.com,(752) 568-0656,2025-06-17,UK
CUST_0978,Customer Name 978,customer_978@example.com,+1-908-027-1122,09/25/2025,Canada
CUST_0979,Customer Name 979,customer_979@example.com,+1-555-165-1768,2025/09/26,Germany
CUST_0980,Customer Name 980,customer_980@example.com,+1-813-721-4330,01/27/2025,USA
CUST_0981,Customer Name 981,customer_981@example.com,3228556608,2025-09-10,India
CUST_0982,Customer Name 982,customer_982@example.com,1039033970,2025-12-26,UK
CUST_0983,Customer Name 983,customer_983@example.com,2632809448,2025/09/19,Canada
CUST_0984,Customer Name 984,customer_984@example.com,453.546.1470,2025/11/05,USA
CUST_0985,Customer Name 985,,+1-133-943-9457,11/28/2025,Australia
CUST_0986,Customer Name 986,customer_986@example.com,8040325376,2025/08/23,Canada
CUST_0987,Customer Name 987,customer_987@example.com,+1-789-431-9100,06-Jan-2025,UK
CUST_0988,Customer Name 988,customer_988@example.com,9210533651,2025-08-02,USA
CUST_0989,Customer Name 989,customer_989@example.com,+1-424-731-0720,02/14/2025,France
CUST_0990,Customer Name 990,customer_990@example.com,440.971.2316,2025-01-16,Australia
CUST_0991,Customer Name 991,customer_991@example.com,+1-209-014-4734,10-Dec-2025,Canada
CUST_0992,Customer Name 992,customer_992@example.com,7009687304,15-Feb-2025,Germany
CUST_0993,Customer Name 993,customer_993@example.com,558.825.5629,2025/07/10,Australia
CUST_0994,Customer Name 994,customer_994@example.com,7865619425,2025/11/27,France
CUST_0995,Customer Name 995,customer_995@example.com,(205) 829-5829,2025/04/16,Germany
CUST_0996,Customer Name 996,customer_996@example.com,(880) 819-0482,17-Dec-2025,UK
CUST_0997,Customer Name 997,customer_997@example.com,(586) 863-9561,2025/11/24,India
CUST_0998,Customer Name 998,customer_998@example.com,3081721436,2025-04-18,Canada
CUST_0999,Customer Name 999,,041.321.1471,2025/07/03,
CUST_1000,Customer Name 1000,customer_1000@example.com,+1-565-346-9979,2025/12/14,Germany
CUST_0328,Customer Name 328,customer_328@example.com,784.872.8299,2025/11/20,India
CUST_0360,Customer Name 360,customer_360@example.com,510.463.6815,2025-11-02,France
CUST_0032,Customer Name 32,customer_32@example.com,(200) 379-1769,2025/12/23,Canada
CUST_0262,Customer Name 262,customer_262@example.com,212.021.6979,2025/04/03,France
CUST_0718,Customer Name 718,customer_718@example.com,+1-731-441-5833,2025/02/08,USA
